id_record;tanggal;komoditas;kategori_komoditas;satuan;pasar;kecamatan;harga;volume_distribusi;ramadhan;idul_fitri;natal_tahun_baru;hujan;operasi_pasar;gangguan_distribusi;banjir;nama_kearifan;jenis_kearifan;kearifan_score;faktor_utama;target_harga_next_day
129;2025-05-26;Daging Ayam;Protein Hewani;kg;Pasar Inpres;Lubuklinggau Barat I;36500;251,9;0;0;0;0;0;0;0;Distribusi Berbasis Keluarga;Sosial;0,6;Normal;37000
130;2025-05-26;Minyak Goreng;Pangan Olahan;liter;Pasar Moneng Sepati;Lubuklinggau Selatan II;17400;402,4;0;0;0;0;0;0;0;Distribusi Berbasis Keluarga;Sosial;0,59;Normal;17600
131;2025-05-27;Cabai Merah;Hortikultura;kg;Pasar Bukit Sulap;Lubuklinggau Timur I;40000;191,8;0;0;0;1;0;0;0;Sistem Langganan Pemasok;Sosial Ekonomi;0,68;Hujan;40000
132;2025-05-27;Bawang Merah;Hortikultura;kg;Pasar Inpres;Lubuklinggau Barat I;34000;224,9;0;0;0;1;0;0;0;Sistem Langganan Pemasok;Sosial Ekonomi;0,64;Hujan;34000
133;2025-05-27;Daging Ayam;Protein Hewani;kg;Pasar Inpres;Lubuklinggau Barat I;36000;218,3;0;0;0;0;0;0;0;Pasar Subuh;Distribusi;0,77;Normal;36500
134;2025-05-27;Minyak Goreng;Pangan Olahan;liter;Pasar Moneng Sepati;Lubuklinggau Selatan II;17700;391,6;0;0;0;1;0;0;0;Pasar Subuh;Distribusi;0,78;Hujan;17900
135;2025-05-27;Beras;Pangan Pokok;kg;Pasar Simpang Periuk;Lubuklinggau Selatan I;12500;487,3;0;0;0;0;0;0;0;Pasokan Harian Tanpa Gudang;Distribusi;0,71;Normal;12700
136;2025-05-28;Bawang Merah;Hortikultura;kg;Pasar Inpres;Lubuklinggau Barat I;32000;225,2;0;0;0;0;0;0;0;Tawar-Menawar Tradisional;Budaya;0,54;Normal;32500
137;2025-05-28;Daging Ayam;Protein Hewani;kg;Pasar Inpres;Lubuklinggau Barat I;36500;258,9;0;0;0;0;0;0;0;Harga Musiman Hari Besar;Perilaku Pasar;0,75;Normal;37000
138;2025-05-28;Minyak Goreng;Pangan Olahan;liter;Pasar Moneng Sepati;Lubuklinggau Selatan II;17600;436,2;0;0;0;0;0;0;0;Harga Musiman Hari Besar;Perilaku Pasar;0,84;Normal;17800
139;2025-05-28;Beras;Pangan Pokok;kg;Pasar Simpang Periuk;Lubuklinggau Selatan I;12700;552,1;0;0;0;1;0;0;0;Sistem Langganan Pemasok;Sosial Ekonomi;0,6;Hujan;12800
140;2025-05-28;Cabai Merah;Hortikultura;kg;Pasar Bukit Sulap;Lubuklinggau Timur I;40500;193,3;0;0;0;0;0;0;0;Distribusi Berbasis Keluarga;Sosial;0,64;Normal;40500
141;2025-05-29;Daging Ayam;Protein Hewani;kg;Pasar Inpres;Lubuklinggau Barat I;36000;322,9;0;0;0;0;0;0;0;Distribusi Berbasis Keluarga;Sosial;0,56;Normal;36500
142;2025-05-29;Minyak Goreng;Pangan Olahan;liter;Pasar Moneng Sepati;Lubuklinggau Selatan II;17400;442,9;0;0;0;0;0;0;0;Distribusi Berbasis Keluarga;Sosial;0,6;Normal;17600
143;2025-05-29;Beras;Pangan Pokok;kg;Pasar Simpang Periuk;Lubuklinggau Selatan I;12400;536,4;0;0;0;0;0;0;0;Tawar-Menawar Tradisional;Budaya;0,56;Normal;12600
144;2025-05-29;Cabai Merah;Hortikultura;kg;Pasar Bukit Sulap;Lubuklinggau Timur I;40000;168,8;0;0;0;0;0;0;0;Pasar Subuh;Distribusi;0,74;Normal;40500
145;2025-05-29;Bawang Merah;Hortikultura;kg;Pasar Inpres;Lubuklinggau Barat I;33500;240,7;0;0;0;0;0;0;0;Pasar Subuh;Distribusi;0,68;Normal;34000
146;2025-05-30;Minyak Goreng;Pangan Olahan;liter;Pasar Moneng Sepati;Lubuklinggau Selatan II;17300;434,9;0;0;0;0;0;0;0;Pasar Subuh;Distribusi;0,67;Normal;17500
147;2025-05-30;Beras;Pangan Pokok;kg;Pasar Simpang Periuk;Lubuklinggau Selatan I;12500;515,8;0;0;0;0;0;0;0;Pasokan Harian Tanpa Gudang;Distribusi;0,8;Normal;12600
148;2025-05-30;Cabai Merah;Hortikultura;kg;Pasar Bukit Sulap;Lubuklinggau Timur I;40000;181,6;0;0;0;0;0;0;0;Harga Musiman Hari Besar;Perilaku Pasar;0,81;Normal;40000
149;2025-05-30;Bawang Merah;Hortikultura;kg;Pasar Inpres;Lubuklinggau Barat I;32500;207,5;0;0;0;0;0;0;0;Harga Musiman Hari Besar;Perilaku Pasar;0,84;Normal;33000
150;2025-05-30;Daging Ayam;Protein Hewani;kg;Pasar Moneng Sepati;Lubuklinggau Selatan II;38000;259,7;0;0;0;0;0;0;0;Harga Musiman Hari Besar;Perilaku Pasar;0,83;Normal;38500
151;2025-05-31;Beras;Pangan Pokok;kg;Pasar Simpang Periuk;Lubuklinggau Selatan I;12400;535,7;0;0;0;0;0;0;0;Sistem Langganan Pemasok;Sosial Ekonomi;0,62;Normal;12500
152;2025-05-31;Cabai Merah;Hortikultura;kg;Pasar Bukit Sulap;Lubuklinggau Timur I;40000;180,3;0;0;0;0;0;0;0;Distribusi Berbasis Keluarga;Sosial;0,61;Normal;40000
153;2025-05-31;Bawang Merah;Hortikultura;kg;Pasar Inpres;Lubuklinggau Barat I;33000;222,5;0;0;0;1;0;0;0;Distribusi Berbasis Keluarga;Sosial;0,61;Hujan;33500
154;2025-05-31;Daging Ayam;Protein Hewani;kg;Pasar Moneng Sepati;Lubuklinggau Selatan II;37500;252;0;0;0;0;0;0;0;Distribusi Berbasis Keluarga;Sosial;0,59;Normal;38000
155;2025-05-31;Minyak Goreng;Pangan Olahan;liter;Pasar Simpang Periuk;Lubuklinggau Selatan I;17500;337,5;0;0;0;0;0;0;0;Tawar-Menawar Tradisional;Budaya;0,56;Normal;17700
156;2025-06-01;Cabai Merah;Hortikultura;kg;Pasar Bukit Sulap;Lubuklinggau Timur I;40000;189,6;0;0;0;0;0;0;0;Pasar Subuh;Distribusi;0,76;Normal;40500
157;2025-06-01;Bawang Merah;Hortikultura;kg;Pasar Inpres;Lubuklinggau Barat I;33500;231,1;0;0;0;0;0;0;0;Pasar Subuh;Distribusi;0,67;Normal;34000
158;2025-06-01;Daging Ayam;Protein Hewani;kg;Pasar Moneng Sepati;Lubuklinggau Selatan II;37500;274,6;0;0;0;0;0;0;0;Pasar Subuh;Distribusi;0,78;Normal;38000
159;2025-06-01;Minyak Goreng;Pangan Olahan;liter;Pasar Simpang Periuk;Lubuklinggau Selatan I;17200;406,2;0;0;0;0;0;0;0;Pasokan Harian Tanpa Gudang;Distribusi;0,69;Normal;17400
160;2025-06-01;Beras;Pangan Pokok;kg;Pasar Simpang Periuk;Lubuklinggau Selatan I;12600;536,7;0;0;0;0;0;0;0;Distribusi Berbasis Keluarga;Sosial;0,64;Normal;12700
161;2025-06-02;Bawang Merah;Hortikultura;kg;Pasar Inpres;Lubuklinggau Barat I;32500;250,4;0;0;0;0;0;0;0;Harga Musiman Hari Besar;Perilaku Pasar;0,77;Normal;32500
162;2025-06-02;Daging Ayam;Protein Hewani;kg;Pasar Moneng Sepati;Lubuklinggau Selatan II;38000;260,4;0;0;0;0;0;0;0;Harga Musiman Hari Besar;Perilaku Pasar;0,78;Normal;38500
163;2025-06-02;Minyak Goreng;Pangan Olahan;liter;Pasar Simpang Periuk;Lubuklinggau Selatan I;17700;450,6;0;0;0;0;0;0;0;Sistem Langganan Pemasok;Sosial Ekonomi;0,66;Normal;17800
164;2025-06-02;Beras;Pangan Pokok;kg;Pasar Simpang Periuk;Lubuklinggau Selatan I;12700;509,7;0;0;0;0;0;0;0;Pasar Subuh;Distribusi;0,68;Normal;12800
165;2025-06-02;Cabai Merah;Hortikultura;kg;Pasar Bukit Sulap;Lubuklinggau Timur I;41000;193,1;0;0;0;0;0;0;0;Tawar-Menawar Tradisional;Budaya;0,51;Normal;41000
166;2025-06-03;Daging Ayam;Protein Hewani;kg;Pasar Moneng Sepati;Lubuklinggau Selatan II;36500;263,4;0;0;0;0;0;0;0;Distribusi Berbasis Keluarga;Sosial;0,64;Normal;37000
167;2025-06-03;Minyak Goreng;Pangan Olahan;liter;Pasar Simpang Periuk;Lubuklinggau Selatan I;17100;429,5;0;0;0;0;0;0;0;Tawar-Menawar Tradisional;Budaya;0,58;Normal;17300
168;2025-06-03;Beras;Pangan Pokok;kg;Pasar Simpang Periuk;Lubuklinggau Selatan I;12500;510;0;0;0;0;0;0;0;Harga Musiman Hari Besar;Perilaku Pasar;0,79;Normal;12600
169;2025-06-03;Cabai Merah;Hortikultura;kg;Pasar Bukit Sulap;Lubuklinggau Timur I;40500;162,8;0;0;0;1;0;0;0;Pasokan Harian Tanpa Gudang;Distribusi;0,77;Hujan;40000
170;2025-06-03;Bawang Merah;Hortikultura;kg;Pasar Inpres;Lubuklinggau Barat I;33000;216,2;0;0;0;0;0;0;0;Pasokan Harian Tanpa Gudang;Distribusi;0,77;Normal;33500
171;2025-06-04;Minyak Goreng;Pangan Olahan;liter;Pasar Simpang Periuk;Lubuklinggau Selatan I;16800;441,4;0;0;0;0;0;0;0;Pasokan Harian Tanpa Gudang;Distribusi;0,74;Normal;16900
172;2025-06-04;Beras;Pangan Pokok;kg;Pasar Simpang Periuk;Lubuklinggau Selatan I;12600;532,3;0;0;0;0;0;0;0;Distribusi Berbasis Keluarga;Sosial;0,58;Normal;12700
173;2025-06-04;Cabai Merah;Hortikultura;kg;Pasar Bukit Sulap;Lubuklinggau Timur I;40000;185,5;0;0;0;0;0;0;0;Sistem Langganan Pemasok;Sosial Ekonomi;0,67;Normal;40500
174;2025-06-04;Bawang Merah;Hortikultura;kg;Pasar Inpres;Lubuklinggau Barat I;33000;173,2;0;0;0;0;0;0;0;Sistem Langganan Pemasok;Sosial Ekonomi;0,64;Normal;33500
175;2025-06-04;Daging Ayam;Protein Hewani;kg;Pasar Moneng Sepati;Lubuklinggau Selatan II;38000;212,2;0;0;0;0;0;0;0;Sistem Langganan Pemasok;Sosial Ekonomi;0,65;Normal;38500
176;2025-06-05;Beras;Pangan Pokok;kg;Pasar Simpang Periuk;Lubuklinggau Selatan I;12600;540,3;0;0;0;1;0;0;0;Pasar Subuh;Distribusi;0,7;Hujan;12700
177;2025-06-05;Cabai Merah;Hortikultura;kg;Pasar Bukit Sulap;Lubuklinggau Timur I;40500;182,1;0;0;0;0;0;0;0;Tawar-Menawar Tradisional;Budaya;0,58;Normal;41500
178;2025-06-05;Bawang Merah;Hortikultura;kg;Pasar Inpres;Lubuklinggau Barat I;33000;209,6;0;0;0;0;0;0;0;Tawar-Menawar Tradisional;Budaya;0,53;Normal;33000
179;2025-06-05;Daging Ayam;Protein Hewani;kg;Pasar Moneng Sepati;Lubuklinggau Selatan II;37500;257,5;0;0;0;0;0;0;0;Tawar-Menawar Tradisional;Budaya;0,53;Normal;38000
180;2025-06-05;Minyak Goreng;Pangan Olahan;liter;Pasar Simpang Periuk;Lubuklinggau Selatan I;17400;397,6;0;0;0;0;0;0;0;Harga Musiman Hari Besar;Perilaku Pasar;0,84;Normal;17500
181;2025-06-06;Cabai Merah;Hortikultura;kg;Pasar Bukit Sulap;Lubuklinggau Timur I;40000;185,5;0;0;0;0;0;0;0;Pasokan Harian Tanpa Gudang;Distribusi;0,74;Normal;40500
182;2025-06-06;Bawang Merah;Hortikultura;kg;Pasar Inpres;Lubuklinggau Barat I;33500;195,8;0;0;0;0;0;0;0;Pasokan Harian Tanpa Gudang;Distribusi;0,8;Normal;34000
183;2025-06-06;Daging Ayam;Protein Hewani;kg;Pasar Moneng Sepati;Lubuklinggau Selatan II;37500;265,1;0;0;0;0;0;0;0;Pasokan Harian Tanpa Gudang;Distribusi;0,72;Normal;38000
184;2025-06-06;Minyak Goreng;Pangan Olahan;liter;Pasar Simpang Periuk;Lubuklinggau Selatan I;17300;429,6;0;0;0;0;0;0;0;Distribusi Berbasis Keluarga;Sosial;0,58;Normal;17500
185;2025-06-06;Beras;Pangan Pokok;kg;Pasar Bukit Sulap;Lubuklinggau Timur I;13600;579,8;0;0;0;0;0;0;0;Sistem Langganan Pemasok;Sosial Ekonomi;0,67;Normal;13700
186;2025-06-07;Bawang Merah;Hortikultura;kg;Pasar Inpres;Lubuklinggau Barat I;33000;214,6;0;0;0;0;0;0;0;Sistem Langganan Pemasok;Sosial Ekonomi;0,69;Normal;33500
187;2025-06-07;Daging Ayam;Protein Hewani;kg;Pasar Moneng Sepati;Lubuklinggau Selatan II;38000;234,8;0;0;0;0;0;0;0;Sistem Langganan Pemasok;Sosial Ekonomi;0,6;Normal;38500
188;2025-06-07;Minyak Goreng;Pangan Olahan;liter;Pasar Simpang Periuk;Lubuklinggau Selatan I;17600;383,1;0;0;0;0;0;0;0;Pasar Subuh;Distribusi;0,74;Normal;17800
189;2025-06-07;Beras;Pangan Pokok;kg;Pasar Bukit Sulap;Lubuklinggau Timur I;13400;542;0;0;0;0;0;0;0;Tawar-Menawar Tradisional;Budaya;0,53;Normal;13500
190;2025-06-07;Cabai Merah;Hortikultura;kg;Pasar Inpres;Lubuklinggau Barat I;40000;176,9;0;0;0;1;0;0;0;Tawar-Menawar Tradisional;Budaya;0,57;Hujan;40500
191;2025-06-08;Daging Ayam;Protein Hewani;kg;Pasar Moneng Sepati;Lubuklinggau Selatan II;37000;250,8;0;0;0;0;0;0;0;Tawar-Menawar Tradisional;Budaya;0,59;Normal;37500
192;2025-06-08;Minyak Goreng;Pangan Olahan;liter;Pasar Simpang Periuk;Lubuklinggau Selatan I;17400;428,1;0;0;0;1;0;0;0;Harga Musiman Hari Besar;Perilaku Pasar;0,82;Hujan;17500
193;2025-06-08;Beras;Pangan Pokok;kg;Pasar Bukit Sulap;Lubuklinggau Timur I;13200;560;0;0;0;0;0;0;0;Pasokan Harian Tanpa Gudang;Distribusi;0,71;Normal;13300
194;2025-06-08;Cabai Merah;Hortikultura;kg;Pasar Inpres;Lubuklinggau Barat I;39500;168,5;0;0;0;0;0;0;0;Pasokan Harian Tanpa Gudang;Distribusi;0,72;Normal;39500
195;2025-06-08;Bawang Merah;Hortikultura;kg;Pasar Inpres;Lubuklinggau Barat I;33000;248,8;0;0;0;0;0;0;0;Distribusi Berbasis Keluarga;Sosial;0,61;Normal;33500
196;2025-06-09;Minyak Goreng;Pangan Olahan;liter;Pasar Simpang Periuk;Lubuklinggau Selatan I;17000;420,3;0;0;0;0;0;0;0;Distribusi Berbasis Keluarga;Sosial;0,57;Normal;17200
197;2025-06-09;Beras;Pangan Pokok;kg;Pasar Bukit Sulap;Lubuklinggau Timur I;13600;451,8;0;0;0;1;0;1;0;Sistem Langganan Pemasok;Sosial Ekonomi;0,63;"Hujan; Gangguan Distribusi";13800
198;2025-06-09;Cabai Merah;Hortikultura;kg;Pasar Inpres;Lubuklinggau Barat I;39000;167,2;0;0;0;0;0;0;0;Sistem Langganan Pemasok;Sosial Ekonomi;0,62;Normal;39500
199;2025-06-09;Bawang Merah;Hortikultura;kg;Pasar Inpres;Lubuklinggau Barat I;33000;235;0;0;0;0;0;0;0;Pasar Subuh;Distribusi;0,67;Normal;33500
200;2025-06-09;Daging Ayam;Protein Hewani;kg;Pasar Moneng Sepati;Lubuklinggau Selatan II;38000;235,2;0;0;0;0;0;0;0;Pasar Subuh;Distribusi;0,74;Normal;38500
201;2025-06-10;Beras;Pangan Pokok;kg;Pasar Bukit Sulap;Lubuklinggau Timur I;13100;592,5;0;0;0;0;0;0;0;Tawar-Menawar Tradisional;Budaya;0,61;Normal;13200
202;2025-06-10;Cabai Merah;Hortikultura;kg;Pasar Inpres;Lubuklinggau Barat I;39000;177,2;0;0;0;0;0;0;0;Tawar-Menawar Tradisional;Budaya;0,56;Normal;39500
203;2025-06-10;Bawang Merah;Hortikultura;kg;Pasar Inpres;Lubuklinggau Barat I;33500;209,7;0;0;0;1;0;0;0;Harga Musiman Hari Besar;Perilaku Pasar;0,76;Hujan;33000
204;2025-06-10;Daging Ayam;Protein Hewani;kg;Pasar Moneng Sepati;Lubuklinggau Selatan II;37500;219,3;0;0;0;0;0;0;0;Harga Musiman Hari Besar;Perilaku Pasar;0,84;Normal;38000
205;2025-06-11;Cabai Merah;Hortikultura;kg;Pasar Inpres;Lubuklinggau Barat I;38500;158,5;0;0;0;0;0;0;0;Pasokan Harian Tanpa Gudang;Distribusi;0,81;Normal;38500
206;2025-06-11;Bawang Merah;Hortikultura;kg;Pasar Inpres;Lubuklinggau Barat I;33500;211;0;0;0;0;0;0;0;Distribusi Berbasis Keluarga;Sosial;0,55;Normal;33500
207;2025-06-11;Daging Ayam;Protein Hewani;kg;Pasar Moneng Sepati;Lubuklinggau Selatan II;37500;253,3;0;0;0;0;0;0;0;Distribusi Berbasis Keluarga;Sosial;0,6;Normal;37500
208;2025-06-11;Minyak Goreng;Pangan Olahan;liter;Pasar Simpang Periuk;Lubuklinggau Selatan I;17300;377,3;0;0;0;0;0;0;0;Tawar-Menawar Tradisional;Budaya;0,57;Normal;17400
209;2025-06-12;Bawang Merah;Hortikultura;kg;Pasar Inpres;Lubuklinggau Barat I;33500;209,5;0;0;0;1;0;0;0;Pasar Subuh;Distribusi;0,78;Hujan;34000
210;2025-06-12;Daging Ayam;Protein Hewani;kg;Pasar Moneng Sepati;Lubuklinggau Selatan II;38000;296,7;0;0;0;0;0;0;0;Pasar Subuh;Distribusi;0,67;Normal;38000
211;2025-06-12;Minyak Goreng;Pangan Olahan;liter;Pasar Simpang Periuk;Lubuklinggau Selatan I;17500;415,7;0;0;0;0;0;0;0;Pasokan Harian Tanpa Gudang;Distribusi;0,76;Normal;17700
212;2025-06-12;Beras;Pangan Pokok;kg;Pasar Bukit Sulap;Lubuklinggau Timur I;13400;570,5;0;0;0;0;0;0;0;Harga Musiman Hari Besar;Perilaku Pasar;0,84;Normal;13600
213;2025-06-13;Daging Ayam;Protein Hewani;kg;Pasar Moneng Sepati;Lubuklinggau Selatan II;37000;267,3;0;0;0;0;0;0;0;Harga Musiman Hari Besar;Perilaku Pasar;0,8;Normal;37500
214;2025-06-13;Minyak Goreng;Pangan Olahan;liter;Pasar Simpang Periuk;Lubuklinggau Selatan I;17400;459,5;0;0;0;0;0;0;0;Sistem Langganan Pemasok;Sosial Ekonomi;0,66;Normal;17600
215;2025-06-13;Beras;Pangan Pokok;kg;Pasar Bukit Sulap;Lubuklinggau Timur I;13200;488,8;0;0;0;0;0;0;0;Distribusi Berbasis Keluarga;Sosial;0,6;Normal;13300
216;2025-06-13;Cabai Merah;Hortikultura;kg;Pasar Inpres;Lubuklinggau Barat I;39500;166,9;0;0;0;0;0;0;0;Distribusi Berbasis Keluarga;Sosial;0,6;Normal;39500
217;2025-06-14;Minyak Goreng;Pangan Olahan;liter;Pasar Simpang Periuk;Lubuklinggau Selatan I;17100;472,5;0;0;0;0;0;0;0;Tawar-Menawar Tradisional;Budaya;0,5;Normal;17300
218;2025-06-14;Beras;Pangan Pokok;kg;Pasar Bukit Sulap;Lubuklinggau Timur I;13500;480,1;0;0;0;0;0;0;0;Pasar Subuh;Distribusi;0,67;Normal;13600
219;2025-06-14;Cabai Merah;Hortikultura;kg;Pasar Inpres;Lubuklinggau Barat I;38500;167,6;0;0;0;0;0;0;0;Pasar Subuh;Distribusi;0,7;Normal;39000
220;2025-06-14;Bawang Merah;Hortikultura;kg;Pasar Moneng Sepati;Lubuklinggau Selatan II;33000;237,8;0;0;0;0;0;0;0;Pasar Subuh;Distribusi;0,72;Normal;33000
221;2025-06-15;Beras;Pangan Pokok;kg;Pasar Bukit Sulap;Lubuklinggau Timur I;13300;472,1;0;0;0;1;0;0;0;Harga Musiman Hari Besar;Perilaku Pasar;0,77;Hujan;13400
222;2025-06-15;Cabai Merah;Hortikultura;kg;Pasar Inpres;Lubuklinggau Barat I;39000;190,8;0;0;0;0;0;0;0;Harga Musiman Hari Besar;Perilaku Pasar;0,75;Normal;39000
223;2025-06-15;Bawang Merah;Hortikultura;kg;Pasar Moneng Sepati;Lubuklinggau Selatan II;32500;227,3;0;0;0;1;0;0;0;Harga Musiman Hari Besar;Perilaku Pasar;0,86;Hujan;33000
224;2025-06-15;Daging Ayam;Protein Hewani;kg;Pasar Simpang Periuk;Lubuklinggau Selatan I;35500;266,3;0;0;0;0;0;0;0;Sistem Langganan Pemasok;Sosial Ekonomi;0,65;Normal;36000
225;2025-06-16;Cabai Merah;Hortikultura;kg;Pasar Inpres;Lubuklinggau Barat I;38000;175,2;0;0;0;0;0;0;0;Distribusi Berbasis Keluarga;Sosial;0,61;Normal;38500
226;2025-06-16;Bawang Merah;Hortikultura;kg;Pasar Moneng Sepati;Lubuklinggau Selatan II;32500;205,6;0;0;0;0;0;0;0;Distribusi Berbasis Keluarga;Sosial;0,55;Normal;33500
227;2025-06-16;Daging Ayam;Protein Hewani;kg;Pasar Simpang Periuk;Lubuklinggau Selatan I;35500;240,9;0;0;0;0;0;0;0;Tawar-Menawar Tradisional;Budaya;0,51;Normal;36000
228;2025-06-16;Minyak Goreng;Pangan Olahan;liter;Pasar Simpang Periuk;Lubuklinggau Selatan I;17200;485,6;0;0;0;0;0;0;0;Harga Musiman Hari Besar;Perilaku Pasar;0,83;Normal;17400
229;2025-06-17;Bawang Merah;Hortikultura;kg;Pasar Moneng Sepati;Lubuklinggau Selatan II;33000;213;0;0;0;0;0;0;0;Pasar Subuh;Distribusi;0,71;Normal;33000
230;2025-06-17;Daging Ayam;Protein Hewani;kg;Pasar Simpang Periuk;Lubuklinggau Selatan I;35500;242,5;0;0;0;0;0;0;0;Pasokan Harian Tanpa Gudang;Distribusi;0,76;Normal;35500
231;2025-06-17;Minyak Goreng;Pangan Olahan;liter;Pasar Simpang Periuk;Lubuklinggau Selatan I;17300;409,3;0;0;0;0;0;0;0;Distribusi Berbasis Keluarga;Sosial;0,65;Normal;17500
232;2025-06-17;Beras;Pangan Pokok;kg;Pasar Bukit Sulap;Lubuklinggau Timur I;13500;475,2;0;0;0;1;0;0;0;Sistem Langganan Pemasok;Sosial Ekonomi;0,6;Hujan;13600
233;2025-06-18;Daging Ayam;Protein Hewani;kg;Pasar Simpang Periuk;Lubuklinggau Selatan I;35500;270,1;0;0;0;0;0;0;0;Sistem Langganan Pemasok;Sosial Ekonomi;0,68;Normal;36500
234;2025-06-18;Minyak Goreng;Pangan Olahan;liter;Pasar Simpang Periuk;Lubuklinggau Selatan I;17300;449,8;0;0;0;0;0;0;0;Pasar Subuh;Distribusi;0,78;Normal;17500
235;2025-06-18;Beras;Pangan Pokok;kg;Pasar Bukit Sulap;Lubuklinggau Timur I;13200;585,6;0;0;0;0;0;0;0;Tawar-Menawar Tradisional;Budaya;0,51;Normal;13300
236;2025-06-18;Cabai Merah;Hortikultura;kg;Pasar Inpres;Lubuklinggau Barat I;39500;185,1;0;0;0;0;0;0;0;Tawar-Menawar Tradisional;Budaya;0,53;Normal;39500
237;2025-06-19;Minyak Goreng;Pangan Olahan;liter;Pasar Simpang Periuk;Lubuklinggau Selatan I;17200;494,8;0;0;0;1;0;0;0;Harga Musiman Hari Besar;Perilaku Pasar;0,77;Hujan;17300
238;2025-06-19;Beras;Pangan Pokok;kg;Pasar Bukit Sulap;Lubuklinggau Timur I;13300;618,9;0;0;0;0;0;0;0;Pasokan Harian Tanpa Gudang;Distribusi;0,71;Normal;13500
239;2025-06-19;Cabai Merah;Hortikultura;kg;Pasar Inpres;Lubuklinggau Barat I;39000;187,7;0;0;0;0;0;0;0;Pasokan Harian Tanpa Gudang;Distribusi;0,79;Normal;39500
240;2025-06-19;Bawang Merah;Hortikultura;kg;Pasar Moneng Sepati;Lubuklinggau Selatan II;33000;234,2;0;0;0;0;0;0;0;Pasokan Harian Tanpa Gudang;Distribusi;0,71;Normal;33000
241;2025-06-20;Beras;Pangan Pokok;kg;Pasar Bukit Sulap;Lubuklinggau Timur I;13200;585,9;0;0;0;0;0;0;0;Sistem Langganan Pemasok;Sosial Ekonomi;0,63;Normal;13300
242;2025-06-20;Cabai Merah;Hortikultura;kg;Pasar Inpres;Lubuklinggau Barat I;39000;170,5;0;0;0;0;0;0;0;Sistem Langganan Pemasok;Sosial Ekonomi;0,65;Normal;39500
243;2025-06-20;Bawang Merah;Hortikultura;kg;Pasar Moneng Sepati;Lubuklinggau Selatan II;32500;233,4;0;0;0;0;0;0;0;Sistem Langganan Pemasok;Sosial Ekonomi;0,63;Normal;32500
244;2025-06-20;Daging Ayam;Protein Hewani;kg;Pasar Simpang Periuk;Lubuklinggau Selatan I;35500;248;0;0;0;0;0;0;0;Pasar Subuh;Distribusi;0,66;Normal;35500
245;2025-06-21;Cabai Merah;Hortikultura;kg;Pasar Inpres;Lubuklinggau Barat I;38000;206,5;0;0;0;0;0;0;0;Tawar-Menawar Tradisional;Budaya;0,57;Normal;38500
246;2025-06-21;Bawang Merah;Hortikultura;kg;Pasar Moneng Sepati;Lubuklinggau Selatan II;32500;225,4;0;0;0;0;0;0;0;Tawar-Menawar Tradisional;Budaya;0,59;Normal;32500
247;2025-06-21;Daging Ayam;Protein Hewani;kg;Pasar Simpang Periuk;Lubuklinggau Selatan I;35500;241,9;0;0;0;0;0;0;0;Harga Musiman Hari Besar;Perilaku Pasar;0,84;Normal;36000
248;2025-06-21;Minyak Goreng;Pangan Olahan;liter;Pasar Bukit Sulap;Lubuklinggau Timur I;17600;416,6;0;0;0;0;0;0;0;Pasokan Harian Tanpa Gudang;Distribusi;0,72;Normal;17700
249;2025-06-22;Bawang Merah;Hortikultura;kg;Pasar Moneng Sepati;Lubuklinggau Selatan II;33000;216,5;0;0;0;0;0;0;0;Pasokan Harian Tanpa Gudang;Distribusi;0,77;Normal;33500
250;2025-06-22;Daging Ayam;Protein Hewani;kg;Pasar Simpang Periuk;Lubuklinggau Selatan I;35500;211,1;0;0;0;0;0;0;0;Distribusi Berbasis Keluarga;Sosial;0,62;Normal;36000
251;2025-06-22;Minyak Goreng;Pangan Olahan;liter;Pasar Bukit Sulap;Lubuklinggau Timur I;17600;436,8;0;0;0;0;0;0;0;Sistem Langganan Pemasok;Sosial Ekonomi;0,64;Normal;17800
252;2025-06-22;Beras;Pangan Pokok;kg;Pasar Inpres;Lubuklinggau Barat I;12500;525,3;0;0;0;0;0;0;0;Sistem Langganan Pemasok;Sosial Ekonomi;0,66;Normal;12600
253;2025-06-23;Daging Ayam;Protein Hewani;kg;Pasar Simpang Periuk;Lubuklinggau Selatan I;35500;233,8;0;0;0;0;0;0;0;Pasar Subuh;Distribusi;0,69;Normal;35500
254;2025-06-23;Minyak Goreng;Pangan Olahan;liter;Pasar Bukit Sulap;Lubuklinggau Timur I;17500;440,8;0;0;0;0;0;0;0;Tawar-Menawar Tradisional;Budaya;0,58;Normal;17700
255;2025-06-23;Beras;Pangan Pokok;kg;Pasar Inpres;Lubuklinggau Barat I;12400;542;0;0;0;0;0;0;0;Tawar-Menawar Tradisional;Budaya;0,57;Normal;12500
256;2025-06-23;Cabai Merah;Hortikultura;kg;Pasar Inpres;Lubuklinggau Barat I;39000;178,1;0;0;0;0;0;0;0;Harga Musiman Hari Besar;Perilaku Pasar;0,82;Normal;39500
257;2025-06-24;Minyak Goreng;Pangan Olahan;liter;Pasar Bukit Sulap;Lubuklinggau Timur I;17600;469,7;0;0;0;0;0;0;0;Pasokan Harian Tanpa Gudang;Distribusi;0,77;Normal;17800
258;2025-06-24;Beras;Pangan Pokok;kg;Pasar Inpres;Lubuklinggau Barat I;12500;461,1;0;0;0;0;0;0;0;Pasokan Harian Tanpa Gudang;Distribusi;0,74;Normal;12600
